person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100782152,Jhoana Patiño,female,1982-09-11T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100784758,Maribel Mora Curriao,female,1970-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100843389,Alessandra Korap,female,1984-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100869974,Margarita Pasos,female,1972-12-28T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100875686,Helena Iriarte,female,1937-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100899779,Carolina Delia Hoz de Vila Guzmán,female,1983-07-23T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q100935018,María José Barragán Paladines,female,1974-07-20T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q100958047,Lourdes Cuesta,female,1976-01-01T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q100963278,Paula Abramo,female,1980-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100982198,Daiana Ocampo,female,1991-02-16T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100989110,Leyla Espinoza,female,1996-05-15T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q100989337,Eunice Gutman,female,1941-02-04T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100997644,Maya Da-Rin,female,1979-01-02T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100997658,Haydée Schvartz,female,1956-12-28T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997739,Sofía Florentín,female,1997-05-29T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997744,Victoria Vélez,female,1999-01-05T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997761,Cecilia López,female,1996-07-10T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997765,Alejandra Giménez,female,1999-02-03T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997787,Alejandra Argento,female,1987-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100997908,Carolina Troncoso,female,1991-01-28T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101006907,Olinda Silvano,female,1969-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101008695,Natalia Timerman,female,1981-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101016553,Lucieli Dornelles,female,1984-06-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101016819,Marina Demori,female,1994-10-21T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101017555,Andressa Missio,female,1980-12-05T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101018319,Suelen Reis,female,1981-06-19T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101062238,Salete Chiamulera,female,1959-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101063206,Julia Dupuy,female,2000-02-09T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101067655,Stella Castro,female,1962-03-24T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101071771,Tânia de Maya Pedrosa,female,1933-10-23T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q101071903,Alicia Plante,female,1939-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101084678,Paola Ugaz,female,1974-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q101130401,Beatriz Marichalar,female,1914-02-14T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q101130405,Nella Rojas,female,1989-11-03T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q101130426,Stephany Zreik,female,1995-12-25T00:00:00Z,Venezuela,South America
http://www.wikidata.org/entity/Q101130471,Queensaray Villegas,female,2003-06-03T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101130473,Lizsurley Villegas,female,2003-06-03T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101130598,María Cecilia Alvarado,female,1901-01-01T00:00:00Z,Ecuador,South America
http://www.wikidata.org/entity/Q101130608,Constanza Gutiérrez,female,1963-01-01T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q101208788,Karime Scander,female,1999-03-10T00:00:00Z,Peru,South America
