person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100157229,Daniel P. Schwartz,male,1925-10-31T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100157243,Edward R. Shapiro,male,1941-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100157364,MRG,male,1994-01-10T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100157375,Jacob Cooney,male,1981-11-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100157536,Abbas Al Baghdadi,male,1951-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100158658,Cyrus Washington,male,1983-10-28T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100165241,Glen Despins,male,1964-04-19T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100165481,Josh Ramsey,male,2002-08-22T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100165494,Egidio Tari,male,1968-01-08T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100165710,Phillip S. Berry,male,1937-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100165768,Carl Mazzocone,male,1958-10-20T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166019,James W. Truran,male,1940-06-12T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166253,Matt Foster,male,1995-01-27T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166405,Will Butler,male,1996-12-23T00:00:00Z,Jamaica,North America
http://www.wikidata.org/entity/Q100166427,Amir Bageria,male,2000-10-25T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100166474,Irwin Cohen,male,1947-10-21T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166482,Blake Francis,male,1998-01-03T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166499,Mavrik Bourque,male,2002-01-08T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100166509,Subby Byas,male,1910-03-19T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166574,Jim Vecchi,male,1955-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166651,Grant Golden,male,1998-01-15T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166662,Justin Barron,male,2001-11-15T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100166664,Jake Neighbours,male,2002-03-29T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100166684,Madre Harper,male,1997-10-13T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100166692,Dylan Holloway,male,2001-09-23T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q1001688,Buell Kazee,male,1900-08-29T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100169285,Robert M. Winglee,male,1958-05-10T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q1001705,József Fischer,male,1901-04-12T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q1001724,Buell Neidlinger,male,1936-03-02T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100177400,Hassan Pinto,male,1997-07-29T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100177658,Ridly Greig,male,2002-08-08T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100178700,Randy Ramsey,male,1995-09-07T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100178804,Ray Lopez,male,1949-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100181596,Mark Ilisituk,male,1902-01-01T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100187048,Tyson Foerster,male,2002-01-18T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q100187779,Cosmo Prete,male,1952-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100189128,Ozzy Wiesblatt,male,2002-03-09T00:00:00Z,Canada,North America
http://www.wikidata.org/entity/Q1001910,Buff Bagwell,male,1970-01-10T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100193610,Jahmyr Gibbs,male,2002-03-20T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100193851,Javian Hawkins,male,1999-11-03T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100194041,Jordan Firstman,male,1990-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100195226,Richard O. Hart,male,1927-01-01T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100198686,Bartees Strange,male,1989-01-30T00:00:00Z,United States,North America
http://www.wikidata.org/entity/Q100199837,Phil Jurkovec,male,1999-11-03T00:00:00Z,United States,North America
