person,person_label,genders,dobs,countries,continents
http://www.wikidata.org/entity/Q100307098,Nelson Cabanillas,male,2000-02-08T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100316281,Shen Jiahao,male,2001-05-17T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100316324,Esnaider Reales,male,1996-04-28T00:00:00Z,Colombia,South America
http://www.wikidata.org/entity/Q100320352,João Marchetti,male,1935-05-14T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100321850,Pietro Vannucci,male,1975-03-29T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100324298,Elwin Huaman,male,1990-07-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100325165,Alexandre Grasseli,male,1974-05-05T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100327655,Alexandre Egea,male,1990-06-06T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100328369,Belmiro Mendes de Castro Filho,male,1948-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100329021,Hernán Díaz,male,1973-01-01T00:00:00Z,Argentina,South America
http://www.wikidata.org/entity/Q100332369,Jorge Orozco,male,2000-01-24T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q100332454,Raúl Vásquez Sáez,male,1954-02-06T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q1003442,Francisco Mondría,male,1972-01-01T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100349947,Víctor Medina,male,2001-02-18T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100351071,Rafael Sabonge,male,1978-10-09T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100354669,Róger Rumrrill,male,1938-07-26T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100362520,Ismael Betegón,male,2001-05-27T00:00:00Z,Panama,South America
http://www.wikidata.org/entity/Q100366492,Max Hernández Camarero,male,1937-11-22T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100366657,Martín Tanaka,male,1965-01-01T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100378394,Miguel Nogueira,male,1959-11-03T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100380247,Alejandro Cappuccio,male,1976-02-07T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100384474,Shockman,male,1978-08-20T00:00:00Z,Suriname,South America
http://www.wikidata.org/entity/Q100390391,Nicolás Ramos,male,1999-03-10T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100392076,Carlos Cruz-Coke Ossa,male,1932-05-25T00:00:00Z,Chile,South America
http://www.wikidata.org/entity/Q100416264,Américo S. Albrieux,male,1909-10-07T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100422638,Nacho Álvarez,male,1986-10-19T00:00:00Z,Uruguay,South America
http://www.wikidata.org/entity/Q100431228,Ricardo Peredo Wende,male,1962-01-01T00:00:00Z,Bolivia,South America
http://www.wikidata.org/entity/Q100437408,Edhu Olivia,male,1996-01-17T00:00:00Z,Peru,South America
http://www.wikidata.org/entity/Q100437421,Francisco Teixeira,male,1911-01-26T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100437534,Henrique de Melo Morais,male,1912-01-01T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100450105,Fessin,male,1999-01-04T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100452955,Léo Tilica,male,1995-04-20T00:00:00Z,Brazil,South America
http://www.wikidata.org/entity/Q100453158,Renzo Ramirez,male,1997-06-24T00:00:00Z,Peru,South America
